time_since_open,time_to_open,time_to_close,barrier_closed,queue_left,queue_right,queue_count_left,queue_count_right,mean_speed,disorder_index,bike_infiltration,wrong_side_queue_share,dilemma_zone_pressure,mean_reaction_time_near_gate,closure_frustration_index,idling_vehicle_share,idling_fuel_rate_lph,idling_co2_rate_kgph,crossing_occupancy,occupancy_risk,pressure_imbalance,aggressive_share_near_gate,conflict_count,vehicles_spawned,vehicles_cleared,arrival_left,arrival_right,scenario_light,scenario_peak,scenario_chaotic,scenario_peak_left_skew,scenario_peak_right_skew,scenario_chaotic_aggressive,scenario_chaotic_long_gate,action_free_release,action_alternating_4s,action_alternating_6s,action_settle_then_alt,action_priority_left,action_priority_right,average_waiting_time,throughput,max_congestion_length,occupancy_risk_horizon,fairness_gap_horizon,wrong_side_queue_share_horizon,idling_fuel_liters_horizon,mean_clearance_time_horizon,worst_clearance_time_horizon
5.0,0.0,125.0,0.0,109.04500000000007,166.14000000000004,22.0,37.0,1.6770081967213017,0.14010485765471636,0.0,0.0,0.0,1.2667635834049107,0.4675,0.9459459459459459,32.94,75.888,1.0,0.20802097153094326,-0.20747860530188764,0.2,0.0,81.0,20.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.11944444444445,1080.0,217.33625000000012,0.6415865965746074,0.037037037037037035,0.6,1.0606899999996307,90.0,90.0
15.0,0.0,115.0,0.0,113.17000000000003,172.16000000000008,24.0,39.0,0.2659230769230773,0.21713983861058966,0.0,0.0,0.0,1.2336322002577793,0.45,0.9365079365079365,56.916000000000004,131.07600000000002,0.0,0.04342796772211793,-0.20674306942838128,0.3333333333333333,0.0,87.0,22.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.766666666666666,720.0,251.60375000000008,1.0,0.1111111111111111,0.9,0.8339449999996849,90.0,90.0
15.0,0.0,115.0,0.0,113.17000000000003,172.16000000000008,24.0,39.0,0.2659230769230773,0.21713983861058966,0.0,0.0,0.0,1.2336322002577793,0.45,0.9365079365079365,56.916000000000004,131.07600000000002,0.0,0.04342796772211793,-0.20674306942838128,0.3333333333333333,0.0,87.0,22.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.13611111111111,919.9999999999999,242.29750000000013,0.48397733919061964,0.043478260869565216,0.45,1.190259999999693,90.0,90.0
15.0,0.0,115.0,0.0,113.17000000000003,172.16000000000008,24.0,39.0,0.2659230769230773,0.21713983861058966,0.0,0.0,0.0,1.2336322002577793,0.45,0.9365079365079365,56.916000000000004,131.07600000000002,0.0,0.04342796772211793,-0.20674306942838128,0.3333333333333333,0.0,87.0,22.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.68333333333333,1200.0,219.9262500000001,0.6482576691005926,0.0,0.36000000000000004,1.0842449999996573,90.0,90.0
15.0,0.0,115.0,0.0,113.17000000000003,172.16000000000008,24.0,39.0,0.2659230769230773,0.21713983861058966,0.0,0.0,0.0,1.2336322002577793,0.45,0.9365079365079365,56.916000000000004,131.07600000000002,0.0,0.04342796772211793,-0.20674306942838128,0.3333333333333333,0.0,87.0,22.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.11944444444445,1040.0,225.3975000000001,0.5757258486701022,0.07692307692307693,0.7200000000000001,1.1312249999996737,90.0,90.0
15.0,0.0,115.0,0.0,113.17000000000003,172.16000000000008,24.0,39.0,0.2659230769230773,0.21713983861058966,0.0,0.0,0.0,1.2336322002577793,0.45,0.9365079365079365,56.916000000000004,131.07600000000002,0.0,0.04342796772211793,-0.20674306942838128,0.3333333333333333,0.0,87.0,22.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.13611111111111,919.9999999999999,242.29750000000013,0.483576716722545,0.043478260869565216,0.45,1.190259999999693,90.0,90.0
15.0,0.0,115.0,0.0,113.17000000000003,172.16000000000008,24.0,39.0,0.2659230769230773,0.21713983861058966,0.0,0.0,0.0,1.2336322002577793,0.45,0.9365079365079365,56.916000000000004,131.07600000000002,0.0,0.04342796772211793,-0.20674306942838128,0.3333333333333333,0.0,87.0,22.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.25,919.9999999999999,245.58625000000018,0.5675565832873186,0.13043478260869565,0.36000000000000004,1.1876549999996864,90.0,90.0
30.0,0.0,100.0,0.0,130.99000000000004,169.46000000000006,29.0,38.0,0.3116428571428571,0.20912807434277692,0.0,0.0,0.0,1.47260410825471,0.45,0.9253731343283582,57.528000000000006,132.48,1.0,0.22182561486855537,-0.1280412714261941,0.3333333333333333,0.0,95.0,25.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.40833333333333,1280.0,234.32875000000013,1.0,0.0,0.7714285714285714,0.4062349999998409,90.0,90.0
30.0,0.0,100.0,0.0,130.99000000000004,169.46000000000006,29.0,38.0,0.3116428571428571,0.20912807434277692,0.0,0.0,0.0,1.47260410825471,0.45,0.9253731343283582,57.528000000000006,132.48,1.0,0.22182561486855537,-0.1280412714261941,0.3333333333333333,0.0,95.0,25.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.297222222222224,1000.0,257.73,0.48397733919061964,0.12,0.45,1.2539949999998201,90.0,90.0
30.0,0.0,100.0,0.0,130.99000000000004,169.46000000000006,29.0,38.0,0.3116428571428571,0.20912807434277692,0.0,0.0,0.0,1.47260410825471,0.45,0.9253731343283582,57.528000000000006,132.48,1.0,0.22182561486855537,-0.1280412714261941,0.3333333333333333,0.0,95.0,25.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.27777777777778,1400.0,220.17750000000012,0.6615941690318846,0.08571428571428572,0.5142857142857142,1.0754749999997617,90.0,90.0
30.0,0.0,100.0,0.0,130.99000000000004,169.46000000000006,29.0,38.0,0.3116428571428571,0.20912807434277692,0.0,0.0,0.0,1.47260410825471,0.45,0.9253731343283582,57.528000000000006,132.48,1.0,0.22182561486855537,-0.1280412714261941,0.3333333333333333,0.0,95.0,25.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.83611111111111,1120.0,239.89500000000007,0.5675202250238032,0.0,0.6,1.1631499999997879,90.0,90.0
30.0,0.0,100.0,0.0,130.99000000000004,169.46000000000006,29.0,38.0,0.3116428571428571,0.20912807434277692,0.0,0.0,0.0,1.47260410825471,0.45,0.9253731343283582,57.528000000000006,132.48,1.0,0.22182561486855537,-0.1280412714261941,0.3333333333333333,0.0,95.0,25.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.297222222222224,1000.0,257.73,0.483576716722545,0.12,0.45,1.2539949999998201,90.0,90.0
30.0,0.0,100.0,0.0,130.99000000000004,169.46000000000006,29.0,38.0,0.3116428571428571,0.20912807434277692,0.0,0.0,0.0,1.47260410825471,0.45,0.9253731343283582,57.528000000000006,132.48,1.0,0.22182561486855537,-0.1280412714261941,0.3333333333333333,0.0,95.0,25.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.61388888888889,1280.0,221.63000000000014,0.6618556250761005,0.1875,0.5142857142857142,1.093984999999764,90.0,90.0
95.0,0.0,35.0,0.0,149.58750000000003,222.73000000000013,32.0,50.0,0.44552325581395297,0.15872355644997238,0.0,0.0,0.0,1.3392460364038448,0.45,0.9259259259259259,72.17999999999999,166.21200000000002,0.0,0.031744711289994475,-0.19645195297024734,0.14285714285714285,0.0,127.0,41.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.425,320.0,377.3549999999998,0.5161153885931752,0.25,0.6,2.239595000000288,130.5,130.5
95.0,0.0,35.0,0.0,149.58750000000003,222.73000000000013,32.0,50.0,0.44552325581395297,0.15872355644997238,0.0,0.0,0.0,1.3392460364038448,0.45,0.9259259259259259,72.17999999999999,166.21200000000002,0.0,0.031744711289994475,-0.19645195297024734,0.14285714285714285,0.0,127.0,41.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.88611111111111,560.0,358.50499999999977,0.545801571818905,0.0,0.675,2.0261800000005525,130.5,130.5
95.0,0.0,35.0,0.0,149.58750000000003,222.73000000000013,32.0,50.0,0.44552325581395297,0.15872355644997238,0.0,0.0,0.0,1.3392460364038448,0.45,0.9259259259259259,72.17999999999999,166.21200000000002,0.0,0.031744711289994475,-0.19645195297024734,0.14285714285714285,0.0,127.0,41.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.727777777777774,680.0,355.55499999999984,0.5551353236722437,0.058823529411764705,0.7714285714285714,1.9947050000005788,130.5,130.5
95.0,0.0,35.0,0.0,149.58750000000003,222.73000000000013,32.0,50.0,0.44552325581395297,0.15872355644997238,0.0,0.0,0.0,1.3392460364038448,0.45,0.9259259259259259,72.17999999999999,166.21200000000002,0.0,0.031744711289994475,-0.19645195297024734,0.14285714285714285,0.0,127.0,41.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.294444444444444,520.0,363.6549999999998,0.5329520028445236,0.07692307692307693,0.675,2.0549100000005174,130.5,130.5
95.0,0.0,35.0,0.0,149.58750000000003,222.73000000000013,32.0,50.0,0.44552325581395297,0.15872355644997238,0.0,0.0,0.0,1.3392460364038448,0.45,0.9259259259259259,72.17999999999999,166.21200000000002,0.0,0.031744711289994475,-0.19645195297024734,0.14285714285714285,0.0,127.0,41.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.88611111111111,560.0,358.50499999999977,0.545801571818905,0.0,0.675,2.0261800000005525,130.5,130.5
95.0,0.0,35.0,0.0,149.58750000000003,222.73000000000013,32.0,50.0,0.44552325581395297,0.15872355644997238,0.0,0.0,0.0,1.3392460364038448,0.45,0.9259259259259259,72.17999999999999,166.21200000000002,0.0,0.031744711289994475,-0.19645195297024734,0.14285714285714285,0.0,127.0,41.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.986111111111114,560.0,363.6549999999998,0.5527888629859774,0.14285714285714285,0.7714285714285714,2.0491600000005175,130.5,130.5
95.0,0.0,35.0,0.0,149.58750000000003,222.73000000000013,32.0,50.0,0.44552325581395297,0.15872355644997238,0.0,0.0,0.0,1.3392460364038448,0.45,0.9259259259259259,72.17999999999999,166.21200000000002,0.0,0.031744711289994475,-0.19645195297024734,0.14285714285714285,0.0,127.0,41.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.425,320.0,377.3549999999998,0.5161153885931752,0.25,0.6,2.239595000000288,130.5,130.5
95.0,0.0,35.0,0.0,149.58750000000003,222.73000000000013,32.0,50.0,0.44552325581395297,0.15872355644997238,0.0,0.0,0.0,1.3392460364038448,0.45,0.9259259259259259,72.17999999999999,166.21200000000002,0.0,0.031744711289994475,-0.19645195297024734,0.14285714285714285,0.0,127.0,41.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.88611111111111,560.0,358.50499999999977,0.545801571818905,0.0,0.675,2.0261800000005525,130.5,130.5
95.0,0.0,35.0,0.0,149.58750000000003,222.73000000000013,32.0,50.0,0.44552325581395297,0.15872355644997238,0.0,0.0,0.0,1.3392460364038448,0.45,0.9259259259259259,72.17999999999999,166.21200000000002,0.0,0.031744711289994475,-0.19645195297024734,0.14285714285714285,0.0,127.0,41.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.727777777777774,680.0,355.55499999999984,0.5551353236722437,0.058823529411764705,0.7714285714285714,1.9947050000005788,130.5,130.5
95.0,0.0,35.0,0.0,149.58750000000003,222.73000000000013,32.0,50.0,0.44552325581395297,0.15872355644997238,0.0,0.0,0.0,1.3392460364038448,0.45,0.9259259259259259,72.17999999999999,166.21200000000002,0.0,0.031744711289994475,-0.19645195297024734,0.14285714285714285,0.0,127.0,41.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.294444444444444,520.0,363.6549999999998,0.5329520028445236,0.07692307692307693,0.675,2.0549100000005174,130.5,130.5
95.0,0.0,35.0,0.0,149.58750000000003,222.73000000000013,32.0,50.0,0.44552325581395297,0.15872355644997238,0.0,0.0,0.0,1.3392460364038448,0.45,0.9259259259259259,72.17999999999999,166.21200000000002,0.0,0.031744711289994475,-0.19645195297024734,0.14285714285714285,0.0,127.0,41.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.88611111111111,560.0,358.50499999999977,0.545801571818905,0.0,0.675,2.0261800000005525,130.5,130.5
95.0,0.0,35.0,0.0,149.58750000000003,222.73000000000013,32.0,50.0,0.44552325581395297,0.15872355644997238,0.0,0.0,0.0,1.3392460364038448,0.45,0.9259259259259259,72.17999999999999,166.21200000000002,0.0,0.031744711289994475,-0.19645195297024734,0.14285714285714285,0.0,127.0,41.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.986111111111114,560.0,363.6549999999998,0.5527888629859774,0.14285714285714285,0.7714285714285714,2.0491600000005175,130.5,130.5
95.0,0.0,35.0,0.0,149.58750000000003,222.73000000000013,32.0,50.0,0.44552325581395297,0.15872355644997238,0.0,0.0,0.0,1.3392460364038448,0.45,0.9259259259259259,72.17999999999999,166.21200000000002,0.0,0.031744711289994475,-0.19645195297024734,0.14285714285714285,0.0,127.0,41.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.425,320.0,377.3549999999998,0.5161153885931752,0.25,0.6,2.239595000000288,130.5,130.5
95.0,0.0,35.0,0.0,149.58750000000003,222.73000000000013,32.0,50.0,0.44552325581395297,0.15872355644997238,0.0,0.0,0.0,1.3392460364038448,0.45,0.9259259259259259,72.17999999999999,166.21200000000002,0.0,0.031744711289994475,-0.19645195297024734,0.14285714285714285,0.0,127.0,41.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.88611111111111,560.0,358.50499999999977,0.545801571818905,0.0,0.675,2.0261800000005525,130.5,130.5
95.0,0.0,35.0,0.0,149.58750000000003,222.73000000000013,32.0,50.0,0.44552325581395297,0.15872355644997238,0.0,0.0,0.0,1.3392460364038448,0.45,0.9259259259259259,72.17999999999999,166.21200000000002,0.0,0.031744711289994475,-0.19645195297024734,0.14285714285714285,0.0,127.0,41.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.727777777777774,680.0,355.55499999999984,0.5551353236722437,0.058823529411764705,0.7714285714285714,1.9947050000005788,130.5,130.5
95.0,0.0,35.0,0.0,149.58750000000003,222.73000000000013,32.0,50.0,0.44552325581395297,0.15872355644997238,0.0,0.0,0.0,1.3392460364038448,0.45,0.9259259259259259,72.17999999999999,166.21200000000002,0.0,0.031744711289994475,-0.19645195297024734,0.14285714285714285,0.0,127.0,41.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.294444444444444,520.0,363.6549999999998,0.5329520028445236,0.07692307692307693,0.675,2.0549100000005174,130.5,130.5
95.0,0.0,35.0,0.0,149.58750000000003,222.73000000000013,32.0,50.0,0.44552325581395297,0.15872355644997238,0.0,0.0,0.0,1.3392460364038448,0.45,0.9259259259259259,72.17999999999999,166.21200000000002,0.0,0.031744711289994475,-0.19645195297024734,0.14285714285714285,0.0,127.0,41.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.88611111111111,560.0,358.50499999999977,0.545801571818905,0.0,0.675,2.0261800000005525,130.5,130.5
95.0,0.0,35.0,0.0,149.58750000000003,222.73000000000013,32.0,50.0,0.44552325581395297,0.15872355644997238,0.0,0.0,0.0,1.3392460364038448,0.45,0.9259259259259259,72.17999999999999,166.21200000000002,0.0,0.031744711289994475,-0.19645195297024734,0.14285714285714285,0.0,127.0,41.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.986111111111114,560.0,363.6549999999998,0.5527888629859774,0.14285714285714285,0.7714285714285714,2.0491600000005175,130.5,130.5
15.0,0.0,0.0,0.0,258.82000000000005,419.8274999999996,57.0,93.0,0.6343790849673124,0.2546711568959097,0.0,0.3,0.0,1.0134775278109338,0.51,0.8392857142857143,43.739999999999995,100.72800000000001,1.0,0.28193423137918194,-0.23724761382013437,0.16666666666666666,0.0,209.0,56.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.46388888888889,360.0,467.67874999999935,0.3520639552010444,0.1111111111111111,0.6,2.748574999996891,90.0,90.0
15.0,0.0,0.0,0.0,258.82000000000005,419.8274999999996,57.0,93.0,0.6343790849673124,0.2546711568959097,0.0,0.3,0.0,1.0134775278109338,0.51,0.8392857142857143,43.739999999999995,100.72800000000001,1.0,0.28193423137918194,-0.23724761382013437,0.16666666666666666,0.0,209.0,56.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.53333333333333,960.0,439.9299999999995,0.46913442759368473,0.08333333333333333,0.5142857142857142,2.296289999997412,90.0,90.0
15.0,0.0,0.0,0.0,258.82000000000005,419.8274999999996,57.0,93.0,0.6343790849673124,0.2546711568959097,0.0,0.3,0.0,1.0134775278109338,0.51,0.8392857142857143,43.739999999999995,100.72800000000001,1.0,0.28193423137918194,-0.23724761382013437,0.16666666666666666,0.0,209.0,56.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.91111111111111,1400.0,428.64374999999956,0.6377897077697906,0.02857142857142857,0.5142857142857142,2.16422999999761,90.0,90.0
15.0,0.0,0.0,0.0,258.82000000000005,419.8274999999996,57.0,93.0,0.6343790849673124,0.2546711568959097,0.0,0.3,0.0,1.0134775278109338,0.51,0.8392857142857143,43.739999999999995,100.72800000000001,1.0,0.28193423137918194,-0.23724761382013437,0.16666666666666666,0.0,209.0,56.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78.0111111111111,1000.0,434.5562499999996,0.4694190542109563,0.28,0.675,2.2917999999974263,90.0,90.0
15.0,0.0,0.0,0.0,258.82000000000005,419.8274999999996,57.0,93.0,0.6343790849673124,0.2546711568959097,0.0,0.3,0.0,1.0134775278109338,0.51,0.8392857142857143,43.739999999999995,100.72800000000001,1.0,0.28193423137918194,-0.23724761382013437,0.16666666666666666,0.0,209.0,56.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.53333333333333,960.0,439.9299999999995,0.4688192219402321,0.08333333333333333,0.5142857142857142,2.296289999997412,90.0,90.0
15.0,0.0,0.0,0.0,258.82000000000005,419.8274999999996,57.0,93.0,0.6343790849673124,0.2546711568959097,0.0,0.3,0.0,1.0134775278109338,0.51,0.8392857142857143,43.739999999999995,100.72800000000001,1.0,0.28193423137918194,-0.23724761382013437,0.16666666666666666,0.0,209.0,56.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.40277777777777,1160.0,422.6162499999996,0.6353639834924365,0.3793103448275862,0.45,2.232714999997511,90.0,90.0
15.0,0.0,0.0,0.0,258.82000000000005,419.8274999999996,57.0,93.0,0.6343790849673124,0.2546711568959097,0.0,0.3,0.0,1.0134775278109338,0.51,0.8392857142857143,43.739999999999995,100.72800000000001,1.0,0.28193423137918194,-0.23724761382013437,0.16666666666666666,0.0,209.0,56.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.46388888888889,360.0,467.67874999999935,0.3520639552010444,0.1111111111111111,0.6,2.748574999996891,90.0,90.0
15.0,0.0,0.0,0.0,258.82000000000005,419.8274999999996,57.0,93.0,0.6343790849673124,0.2546711568959097,0.0,0.3,0.0,1.0134775278109338,0.51,0.8392857142857143,43.739999999999995,100.72800000000001,1.0,0.28193423137918194,-0.23724761382013437,0.16666666666666666,0.0,209.0,56.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.53333333333333,960.0,439.9299999999995,0.46913442759368473,0.08333333333333333,0.5142857142857142,2.296289999997412,90.0,90.0
15.0,0.0,0.0,0.0,258.82000000000005,419.8274999999996,57.0,93.0,0.6343790849673124,0.2546711568959097,0.0,0.3,0.0,1.0134775278109338,0.51,0.8392857142857143,43.739999999999995,100.72800000000001,1.0,0.28193423137918194,-0.23724761382013437,0.16666666666666666,0.0,209.0,56.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.91111111111111,1400.0,428.64374999999956,0.6377897077697906,0.02857142857142857,0.5142857142857142,2.16422999999761,90.0,90.0
15.0,0.0,0.0,0.0,258.82000000000005,419.8274999999996,57.0,93.0,0.6343790849673124,0.2546711568959097,0.0,0.3,0.0,1.0134775278109338,0.51,0.8392857142857143,43.739999999999995,100.72800000000001,1.0,0.28193423137918194,-0.23724761382013437,0.16666666666666666,0.0,209.0,56.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78.0111111111111,1000.0,434.5562499999996,0.4694190542109563,0.28,0.675,2.2917999999974263,90.0,90.0
15.0,0.0,0.0,0.0,258.82000000000005,419.8274999999996,57.0,93.0,0.6343790849673124,0.2546711568959097,0.0,0.3,0.0,1.0134775278109338,0.51,0.8392857142857143,43.739999999999995,100.72800000000001,1.0,0.28193423137918194,-0.23724761382013437,0.16666666666666666,0.0,209.0,56.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.53333333333333,960.0,439.9299999999995,0.4688192219402321,0.08333333333333333,0.5142857142857142,2.296289999997412,90.0,90.0
15.0,0.0,0.0,0.0,258.82000000000005,419.8274999999996,57.0,93.0,0.6343790849673124,0.2546711568959097,0.0,0.3,0.0,1.0134775278109338,0.51,0.8392857142857143,43.739999999999995,100.72800000000001,1.0,0.28193423137918194,-0.23724761382013437,0.16666666666666666,0.0,209.0,56.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.40277777777777,1160.0,422.6162499999996,0.6353639834924365,0.3793103448275862,0.45,2.232714999997511,90.0,90.0
30.0,0.0,0.0,0.0,274.19875000000013,417.8899999999996,59.0,94.0,1.5159134615384524,0.14884627635674272,0.0,0.0,0.0,1.4417525072745097,0.45,0.925531914893617,79.812,183.708,0.0,0.029769255271348546,-0.2076196875039502,0.0,0.0,216.0,60.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81.71388888888889,680.0,460.8049999999994,1.0,0.058823529411764705,0.675,1.9648049999977681,90.0,90.0
30.0,0.0,0.0,0.0,274.19875000000013,417.8899999999996,59.0,94.0,1.5159134615384524,0.14884627635674272,0.0,0.0,0.0,1.4417525072745097,0.45,0.925531914893617,79.812,183.708,0.0,0.029769255271348546,-0.2076196875039502,0.0,0.0,216.0,60.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.80277777777778,960.0,446.2874999999995,0.46913442759368473,0.0,0.5142857142857142,2.391454999997353,90.0,90.0
30.0,0.0,0.0,0.0,274.19875000000013,417.8899999999996,59.0,94.0,1.5159134615384524,0.14884627635674272,0.0,0.0,0.0,1.4417525072745097,0.45,0.925531914893617,79.812,183.708,0.0,0.029769255271348546,-0.2076196875039502,0.0,0.0,216.0,60.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.24444444444444,1320.0,436.84374999999955,0.6391048919613855,0.030303030303030304,0.6,2.2660049999975156,90.0,90.0
30.0,0.0,0.0,0.0,274.19875000000013,417.8899999999996,59.0,94.0,1.5159134615384524,0.14884627635674272,0.0,0.0,0.0,1.4417525072745097,0.45,0.925531914893617,79.812,183.708,0.0,0.029769255271348546,-0.2076196875039502,0.0,0.0,216.0,60.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78.9888888888889,1040.0,438.9549999999995,0.47480093817669067,0.0,0.5142857142857142,2.386309999997372,90.0,90.0
30.0,0.0,0.0,0.0,274.19875000000013,417.8899999999996,59.0,94.0,1.5159134615384524,0.14884627635674272,0.0,0.0,0.0,1.4417525072745097,0.45,0.925531914893617,79.812,183.708,0.0,0.029769255271348546,-0.2076196875039502,0.0,0.0,216.0,60.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.80277777777778,960.0,446.2874999999995,0.4688192219402321,0.0,0.5142857142857142,2.391454999997353,90.0,90.0
30.0,0.0,0.0,0.0,274.19875000000013,417.8899999999996,59.0,94.0,1.5159134615384524,0.14884627635674272,0.0,0.0,0.0,1.4417525072745097,0.45,0.925531914893617,79.812,183.708,0.0,0.029769255271348546,-0.2076196875039502,0.0,0.0,216.0,60.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.54444444444445,1040.0,444.2049999999995,0.6441707781940482,0.15384615384615385,0.5142857142857142,2.334584999997416,90.0,90.0
135.0,0.0,0.0,0.0,333.21000000000004,466.6699999999994,71.0,103.0,0.14474576271186443,0.17922814394267514,0.0,0.0,0.0,1.177641865437763,0.45,0.9190751445086706,150.948,347.436,0.0,0.035845628788535026,-0.16685002750412492,0.14285714285714285,0.0,267.0,90.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.275,400.0,606.8849999999989,0.566363076300169,0.2,0.5142857142857142,3.5643350000140916,90.0,90.0
